"RowIDs","ColumnNames","ColumnValues","Term1","Term2","Sentence cooccurrence","Neighbor count","Title cooccurrence","Term1 as String","Term2 as String","Document"
"Row1556","ABNER (#1)","PROTEIN","An[ONT(OSCAR)]","cytokines[PROTEIN(ABNER)]",1,0,0,"An","cytokines","Features of endothelial dysfunction changes at patients with systemic lupus erythematosus on a background of various therapy// Saratov Journal of Medical Scientific Research"
"Row1555","OSCAR","ONT","An[ONT(OSCAR)]","galectin-3[PROTEIN(ABNER)]",1,0,0,"An","galectin-3","Chronic Q Fever with Vascular Involvement: Progressive Abdominal Pain in a Patient with Aortic Aneurysm Repair in the United States"
"Row1555","ABNER (#1)","PROTEIN","An[ONT(OSCAR)]","galectin-3[PROTEIN(ABNER)]",1,0,0,"An","galectin-3","Chronic Q Fever with Vascular Involvement: Progressive Abdominal Pain in a Patient with Aortic Aneurysm Repair in the United States"
"Row1155","OSCAR","ONT","An[ONT(OSCAR)]","hydroxychloroquine[CM(OSCAR)]",1,1,0,"An","hydroxychloroquine","A case of giant cell arteritis associated with culture-proven Coxiella burnetii aortitis"
"Row1155","OSCAR (#1)","CM","An[ONT(OSCAR)]","hydroxychloroquine[CM(OSCAR)]",1,1,0,"An","hydroxychloroquine","A case of giant cell arteritis associated with culture-proven Coxiella burnetii aortitis"
"Row3357","OSCAR","ONT","An[ONT(OSCAR)]","hydroxychloroquine[CM(OSCAR)]",1,1,0,"An","hydroxychloroquine","CLINICAL AND MORPHOLOGICAL APPROACH TO DIAGNOSIS OF IDIOPATHIC ARRHYTHMIAS AND DILATED CARDIOMYOPATHY SYNDROME AS A BASIS FOR DIFFERENTIATED THERAPY. Part II (Treatment)"
"Row3357","OSCAR (#1)","CM","An[ONT(OSCAR)]","hydroxychloroquine[CM(OSCAR)]",1,1,0,"An","hydroxychloroquine","CLINICAL AND MORPHOLOGICAL APPROACH TO DIAGNOSIS OF IDIOPATHIC ARRHYTHMIAS AND DILATED CARDIOMYOPATHY SYNDROME AS A BASIS FOR DIFFERENTIATED THERAPY. Part II (Treatment)"
"Row1824","OSCAR","ONT","An[ONT(OSCAR)]","hydroxyxhloroquine[CM(OSCAR)]",1,0,1,"An","hydroxyxhloroquine","Systematic review of drug effects in humans and models with surfactant-processing disease"
"Row1824","OSCAR (#1)","CM","An[ONT(OSCAR)]","hydroxyxhloroquine[CM(OSCAR)]",1,0,1,"An","hydroxyxhloroquine","Systematic review of drug effects in humans and models with surfactant-processing disease"
"Row1554","OSCAR","ONT","An[ONT(OSCAR)]","mass[ONT(OSCAR)]",1,0,0,"An","mass","Chronic Q Fever with Vascular Involvement: Progressive Abdominal Pain in a Patient with Aortic Aneurysm Repair in the United States"
"Row1554","OSCAR (#1)","ONT","An[ONT(OSCAR)]","mass[ONT(OSCAR)]",1,0,0,"An","mass","Chronic Q Fever with Vascular Involvement: Progressive Abdominal Pain in a Patient with Aortic Aneurysm Repair in the United States"
"Row1557","OSCAR","ONT","An[ONT(OSCAR)]","myostatin[CM(OSCAR)]",1,0,0,"An","myostatin","Features of endothelial dysfunction changes at patients with systemic lupus erythematosus on a background of various therapy// Saratov Journal of Medical Scientific Research"
"Row1557","OSCAR (#1)","CM","An[ONT(OSCAR)]","myostatin[CM(OSCAR)]",1,0,0,"An","myostatin","Features of endothelial dysfunction changes at patients with systemic lupus erythematosus on a background of various therapy// Saratov Journal of Medical Scientific Research"
"Row136","OSCAR","ONT","An[ONT(OSCAR)]","process[ONT(OSCAR)]",1,1,0,"An","process","Multifocal ERG Guiding Therapy in a Case of Hydroxychloroquine Premaculopathy"
"Row136","OSCAR (#1)","ONT","An[ONT(OSCAR)]","process[ONT(OSCAR)]",1,1,0,"An","process","Multifocal ERG Guiding Therapy in a Case of Hydroxychloroquine Premaculopathy"
"Row1822","OSCAR","ONT","An[ONT(OSCAR)]","tacrolimus[CM(OSCAR)]",1,1,1,"An","tacrolimus","The Effect of Hydroxychloroquine Treatment on Blood Sugar Level, Serum Lipid Profile and the Retina in Systemic Lupus Erythematosus Patients"
"Row1822","OSCAR (#1)","CM","An[ONT(OSCAR)]","tacrolimus[CM(OSCAR)]",1,1,1,"An","tacrolimus","The Effect of Hydroxychloroquine Treatment on Blood Sugar Level, Serum Lipid Profile and the Retina in Systemic Lupus Erythematosus Patients"
"Row1826","OSCAR","ONT","An[ONT(OSCAR)]","vitro[CM(OSCAR)]",1,1,0,"An","vitro","Systematic review of drug effects in humans and models with surfactant-processing disease"
"Row1826","OSCAR (#1)","CM","An[ONT(OSCAR)]","vitro[CM(OSCAR)]",1,1,0,"An","vitro","Systematic review of drug effects in humans and models with surfactant-processing disease"
"Row3365","ABNER","PROTEIN","Anti-BDCA2 mAb[PROTEIN(ABNER)]","Hydroxychloroquine[CM(OSCAR)]",1,1,1,"Anti-BDCA2 mAb","Hydroxychloroquine","CLINICAL AND MORPHOLOGICAL APPROACH TO DIAGNOSIS OF IDIOPATHIC ARRHYTHMIAS AND DILATED CARDIOMYOPATHY SYNDROME AS A BASIS FOR DIFFERENTIATED THERAPY. Part II (Treatment)"
"Row3365","OSCAR (#1)","CM","Anti-BDCA2 mAb[PROTEIN(ABNER)]","Hydroxychloroquine[CM(OSCAR)]",1,1,1,"Anti-BDCA2 mAb","Hydroxychloroquine","CLINICAL AND MORPHOLOGICAL APPROACH TO DIAGNOSIS OF IDIOPATHIC ARRHYTHMIAS AND DILATED CARDIOMYOPATHY SYNDROME AS A BASIS FOR DIFFERENTIATED THERAPY. Part II (Treatment)"
"Row3366","ABNER","PROTEIN","Anti-BDCA2 mAb[PROTEIN(ABNER)]","pDC[ORGANIZATION(NE) CM(OSCAR)]",1,1,1,"Anti-BDCA2 mAb","pDC","CLINICAL AND MORPHOLOGICAL APPROACH TO DIAGNOSIS OF IDIOPATHIC ARRHYTHMIAS AND DILATED CARDIOMYOPATHY SYNDROME AS A BASIS FOR DIFFERENTIATED THERAPY. Part II (Treatment)"
"Row3366","NE (#1)","ORGANIZATION","Anti-BDCA2 mAb[PROTEIN(ABNER)]","pDC[ORGANIZATION(NE) CM(OSCAR)]",1,1,1,"Anti-BDCA2 mAb","pDC","CLINICAL AND MORPHOLOGICAL APPROACH TO DIAGNOSIS OF IDIOPATHIC ARRHYTHMIAS AND DILATED CARDIOMYOPATHY SYNDROME AS A BASIS FOR DIFFERENTIATED THERAPY. Part II (Treatment)"
"Row3366","OSCAR (#1)","CM","Anti-BDCA2 mAb[PROTEIN(ABNER)]","pDC[ORGANIZATION(NE) CM(OSCAR)]",1,1,1,"Anti-BDCA2 mAb","pDC","CLINICAL AND MORPHOLOGICAL APPROACH TO DIAGNOSIS OF IDIOPATHIC ARRHYTHMIAS AND DILATED CARDIOMYOPATHY SYNDROME AS A BASIS FOR DIFFERENTIATED THERAPY. Part II (Treatment)"
"Row2949","ABNER","PROTEIN","Anti-DNA antibodies[PROTEIN(ABNER)]","BLM[ORGANIZATION(NE) CM(OSCAR)]",1,1,0,"Anti-DNA antibodies","BLM","Systemic Lupus Erythematosus Triggered by Bee Sting: A Case Report"
"Row2949","NE (#1)","ORGANIZATION","Anti-DNA antibodies[PROTEIN(ABNER)]","BLM[ORGANIZATION(NE) CM(OSCAR)]",1,1,0,"Anti-DNA antibodies","BLM","Systemic Lupus Erythematosus Triggered by Bee Sting: A Case Report"
"Row2949","OSCAR (#1)","CM","Anti-DNA antibodies[PROTEIN(ABNER)]","BLM[ORGANIZATION(NE) CM(OSCAR)]",1,1,0,"Anti-DNA antibodies","BLM","Systemic Lupus Erythematosus Triggered by Bee Sting: A Case Report"
"Row1232","OSCAR","CM","Anti-beta-2 glycoprotein-1[CM(OSCAR)]","Antigen[ONT(OSCAR)]",1,0,0,"Anti-beta-2 glycoprotein-1","Antigen","Hemorrhagic Tamponade as Initial Manifestation of Systemic Lupus with Subsequent Refractory and Progressive Lupus Myocarditis Resulting in Cardiomyopathy and Mitral Regurgitation"
"Row1232","OSCAR (#1)","ONT","Anti-beta-2 glycoprotein-1[CM(OSCAR)]","Antigen[ONT(OSCAR)]",1,0,0,"Anti-beta-2 glycoprotein-1","Antigen","Hemorrhagic Tamponade as Initial Manifestation of Systemic Lupus with Subsequent Refractory and Progressive Lupus Myocarditis Resulting in Cardiomyopathy and Mitral Regurgitation"
"Row1223","OSCAR","CM","Anti-beta-2 glycoprotein-1[CM(OSCAR)]","DNA[ONT(OSCAR)]",1,0,0,"Anti-beta-2 glycoprotein-1","DNA","CMS releases data on drug spending"
"Row1223","OSCAR (#1)","ONT","Anti-beta-2 glycoprotein-1[CM(OSCAR)]","DNA[ONT(OSCAR)]",1,0,0,"Anti-beta-2 glycoprotein-1","DNA","CMS releases data on drug spending"
"Row1219","OSCAR","CM","Anti-beta-2 glycoprotein-1[CM(OSCAR)]","IgMIgG[CM(OSCAR)]",1,1,0,"Anti-beta-2 glycoprotein-1","IgMIgG","CMS releases data on drug spending"
"Row1219","OSCAR (#1)","CM","Anti-beta-2 glycoprotein-1[CM(OSCAR)]","IgMIgG[CM(OSCAR)]",1,1,0,"Anti-beta-2 glycoprotein-1","IgMIgG","CMS releases data on drug spending"
"Row1230","OSCAR","CM","Anti-beta-2 glycoprotein-1[CM(OSCAR)]","anti-Sm antibodies[PROTEIN(ABNER)]",1,0,0,"Anti-beta-2 glycoprotein-1","anti-Sm antibodies","Hemorrhagic Tamponade as Initial Manifestation of Systemic Lupus with Subsequent Refractory and Progressive Lupus Myocarditis Resulting in Cardiomyopathy and Mitral Regurgitation"
"Row1230","ABNER (#1)","PROTEIN","Anti-beta-2 glycoprotein-1[CM(OSCAR)]","anti-Sm antibodies[PROTEIN(ABNER)]",1,0,0,"Anti-beta-2 glycoprotein-1","anti-Sm antibodies","Hemorrhagic Tamponade as Initial Manifestation of Systemic Lupus with Subsequent Refractory and Progressive Lupus Myocarditis Resulting in Cardiomyopathy and Mitral Regurgitation"
"Row1218","OSCAR","CM","Anti-beta-2 glycoprotein-1[CM(OSCAR)]","anti-cardiolipin[CM(OSCAR)]",1,1,0,"Anti-beta-2 glycoprotein-1","anti-cardiolipin","CMS releases data on drug spending"
"Row1218","OSCAR (#1)","CM","Anti-beta-2 glycoprotein-1[CM(OSCAR)]","anti-cardiolipin[CM(OSCAR)]",1,1,0,"Anti-beta-2 glycoprotein-1","anti-cardiolipin","CMS releases data on drug spending"
"Row1227","OSCAR","CM","Anti-beta-2 glycoprotein-1[CM(OSCAR)]","lactoferrin[PROTEIN(ABNER)]",1,0,0,"Anti-beta-2 glycoprotein-1","lactoferrin","Hemorrhagic Tamponade as Initial Manifestation of Systemic Lupus with Subsequent Refractory and Progressive Lupus Myocarditis Resulting in Cardiomyopathy and Mitral Regurgitation"
"Row1227","ABNER (#1)","PROTEIN","Anti-beta-2 glycoprotein-1[CM(OSCAR)]","lactoferrin[PROTEIN(ABNER)]",1,0,0,"Anti-beta-2 glycoprotein-1","lactoferrin","Hemorrhagic Tamponade as Initial Manifestation of Systemic Lupus with Subsequent Refractory and Progressive Lupus Myocarditis Resulting in Cardiomyopathy and Mitral Regurgitation"
"Row1343","ABNER","PROTEIN","Anti-centromere antibody[PROTEIN(ABNER)]","anti-Ro[PROTEIN(ABNER)]",1,1,0,"Anti-centromere antibody","anti-Ro","A Case of Subacute Cutaneous Lupus Erythematosus in a Patient with Mixed Connective Tissue Disease: Successful Treatment with Plasmapheresis and Rituximab"
"Row1343","ABNER (#1)","PROTEIN","Anti-centromere antibody[PROTEIN(ABNER)]","anti-Ro[PROTEIN(ABNER)]",1,1,0,"Anti-centromere antibody","anti-Ro","A Case of Subacute Cutaneous Lupus Erythematosus in a Patient with Mixed Connective Tissue Disease: Successful Treatment with Plasmapheresis and Rituximab"
"Row781","OSCAR","ONT","Anti-rheumatic Drugs[ONT(OSCAR)]","corticosteroids[ONT(OSCAR)]",1,0,0,"Anti-rheumatic Drugs","corticosteroids","Hydroxychloroquine Induced Retinopathy: A Case Series"
"Row781","OSCAR (#1)","ONT","Anti-rheumatic Drugs[ONT(OSCAR)]","corticosteroids[ONT(OSCAR)]",1,0,0,"Anti-rheumatic Drugs","corticosteroids","Hydroxychloroquine Induced Retinopathy: A Case Series"
"Row779","OSCAR","ONT","Anti-rheumatic Drugs[ONT(OSCAR)]","methotrexate[CM(OSCAR)]",1,1,0,"Anti-rheumatic Drugs","methotrexate","Mesenteric lymphadenitis as a presenting feature of Whipple’s disease: Value of PCR analysis"
"Row779","OSCAR (#1)","CM","Anti-rheumatic Drugs[ONT(OSCAR)]","methotrexate[CM(OSCAR)]",1,1,0,"Anti-rheumatic Drugs","methotrexate","Mesenteric lymphadenitis as a presenting feature of Whipple’s disease: Value of PCR analysis"
"Row1221","OSCAR","ONT","Antigen[ONT(OSCAR)]","DNA[ONT(OSCAR)]",1,0,0,"Antigen","DNA","CMS releases data on drug spending"
"Row1221","OSCAR (#1)","ONT","Antigen[ONT(OSCAR)]","DNA[ONT(OSCAR)]",1,0,0,"Antigen","DNA","CMS releases data on drug spending"
"Row1233","OSCAR","ONT","Antigen[ONT(OSCAR)]","IgMIgG[CM(OSCAR)]",1,0,0,"Antigen","IgMIgG","Intravitreal dexamethasone implant therapy for the treatment of cystoid macular Oedema due to hydroxychloroquine retinopathy: a case report and literature review"
"Row1233","OSCAR (#1)","CM","Antigen[ONT(OSCAR)]","IgMIgG[CM(OSCAR)]",1,0,0,"Antigen","IgMIgG","Intravitreal dexamethasone implant therapy for the treatment of cystoid macular Oedema due to hydroxychloroquine retinopathy: a case report and literature review"
"Row1216","OSCAR","ONT","Antigen[ONT(OSCAR)]","anti-Sm antibodies[PROTEIN(ABNER)]",1,1,0,"Antigen","anti-Sm antibodies","CMS releases data on drug spending"
"Row1216","ABNER (#1)","PROTEIN","Antigen[ONT(OSCAR)]","anti-Sm antibodies[PROTEIN(ABNER)]",1,1,0,"Antigen","anti-Sm antibodies","CMS releases data on drug spending"
"Row1217","OSCAR","ONT","Antigen[ONT(OSCAR)]","anti-cardiolipin[CM(OSCAR)]",1,1,0,"Antigen","anti-cardiolipin","CMS releases data on drug spending"
"Row1217","OSCAR (#1)","CM","Antigen[ONT(OSCAR)]","anti-cardiolipin[CM(OSCAR)]",1,1,0,"Antigen","anti-cardiolipin","CMS releases data on drug spending"
"Row1225","OSCAR","ONT","Antigen[ONT(OSCAR)]","lactoferrin[PROTEIN(ABNER)]",1,0,0,"Antigen","lactoferrin","Hemorrhagic Tamponade as Initial Manifestation of Systemic Lupus with Subsequent Refractory and Progressive Lupus Myocarditis Resulting in Cardiomyopathy and Mitral Regurgitation"
"Row1225","ABNER (#1)","PROTEIN","Antigen[ONT(OSCAR)]","lactoferrin[PROTEIN(ABNER)]",1,0,0,"Antigen","lactoferrin","Hemorrhagic Tamponade as Initial Manifestation of Systemic Lupus with Subsequent Refractory and Progressive Lupus Myocarditis Resulting in Cardiomyopathy and Mitral Regurgitation"
"Row1969","OSCAR","ONT","Antimalarial[ONT(OSCAR)]","drugs[ONT(OSCAR)]",1,1,0,"Antimalarial","drugs","Sweet’s Syndrome Following Therapy with Hydroxychloroquine in a Patient Affected with Elderly-Onset Primary Sjogren’s Syndrome"
"Row1969","OSCAR (#1)","ONT","Antimalarial[ONT(OSCAR)]","drugs[ONT(OSCAR)]",1,1,0,"Antimalarial","drugs","Sweet’s Syndrome Following Therapy with Hydroxychloroquine in a Patient Affected with Elderly-Onset Primary Sjogren’s Syndrome"
"Row1971","OSCAR","ONT","Antimalarial[ONT(OSCAR)]","medicine[ONT(OSCAR)]",1,0,0,"Antimalarial","medicine","Consideraciones actuales sobre la toxicidad retiniana por cloroquina y sus derivados Present remarks on retinal toxicity caused by chloroquine and its derivatives"
"Row1971","OSCAR (#1)","ONT","Antimalarial[ONT(OSCAR)]","medicine[ONT(OSCAR)]",1,0,0,"Antimalarial","medicine","Consideraciones actuales sobre la toxicidad retiniana por cloroquina y sus derivados Present remarks on retinal toxicity caused by chloroquine and its derivatives"
"Row2161","OSCAR","CM","Antiphospholipid[CM(OSCAR)]","Calcium[CM(OSCAR)]",1,0,1,"Antiphospholipid","Calcium","Pneumonite intersticial crónica"
"Row2161","OSCAR (#1)","CM","Antiphospholipid[CM(OSCAR)]","Calcium[CM(OSCAR)]",1,0,1,"Antiphospholipid","Calcium","Pneumonite intersticial crónica"
"Row2160","OSCAR","CM","Antiphospholipid[CM(OSCAR)]","Endothelial Cells[CELL_TYPE(ABNER)]",1,1,1,"Antiphospholipid","Endothelial Cells","Pneumonite intersticial crónica"
"Row2160","ABNER (#1)","CELL_TYPE","Antiphospholipid[CM(OSCAR)]","Endothelial Cells[CELL_TYPE(ABNER)]",1,1,1,"Antiphospholipid","Endothelial Cells","Pneumonite intersticial crónica"
"Row3842","OSCAR","CM","Antiphospholipid[CM(OSCAR)]","Interferon[ONT(OSCAR)]",1,1,1,"Antiphospholipid","Interferon","Fatores de risco associados à calcinose na dermatomiosite juvenil Risk factors associated with calcinosis of juvenile dermatomyositis"
"Row3842","OSCAR (#1)","ONT","Antiphospholipid[CM(OSCAR)]","Interferon[ONT(OSCAR)]",1,1,1,"Antiphospholipid","Interferon","Fatores de risco associados à calcinose na dermatomiosite juvenil Risk factors associated with calcinosis of juvenile dermatomyositis"
"Row1597","ABNER","PROTEIN","Antiretinal autoantibody[PROTEIN(ABNER)]","anti-enolase[PROTEIN(ABNER)]",1,0,0,"Antiretinal autoantibody","anti-enolase","Atypical Cutaneous Manifestations in Adult Onset Still’s Disease"
"Row1597","ABNER (#1)","PROTEIN","Antiretinal autoantibody[PROTEIN(ABNER)]","anti-enolase[PROTEIN(ABNER)]",1,0,0,"Antiretinal autoantibody","anti-enolase","Atypical Cutaneous Manifestations in Adult Onset Still’s Disease"
"Row1599","ABNER","PROTEIN","Antiretinal autoantibody[PROTEIN(ABNER)]","proteins[ONT(OSCAR)]",1,0,0,"Antiretinal autoantibody","proteins","Atypical Cutaneous Manifestations in Adult Onset Still’s Disease"
"Row1599","OSCAR (#1)","ONT","Antiretinal autoantibody[PROTEIN(ABNER)]","proteins[ONT(OSCAR)]",1,0,0,"Antiretinal autoantibody","proteins","Atypical Cutaneous Manifestations in Adult Onset Still’s Disease"
"Row782","OSCAR","ONT","Antirheumatic Drug[ONT(OSCAR)]","In[CM(OSCAR)]",2,2,0,"Antirheumatic Drug","In","Hydroxychloroquine Induced Retinopathy: A Case Series"
"Row782","OSCAR (#1)","CM","Antirheumatic Drug[ONT(OSCAR)]","In[CM(OSCAR)]",2,2,0,"Antirheumatic Drug","In","Hydroxychloroquine Induced Retinopathy: A Case Series"
"Row783","OSCAR","ONT","Antirheumatic Drug[ONT(OSCAR)]","methotrexate[CM(OSCAR)]",1,1,0,"Antirheumatic Drug","methotrexate","Hydroxychloroquine Induced Retinopathy: A Case Series"
"Row783","OSCAR (#1)","CM","Antirheumatic Drug[ONT(OSCAR)]","methotrexate[CM(OSCAR)]",1,1,0,"Antirheumatic Drug","methotrexate","Hydroxychloroquine Induced Retinopathy: A Case Series"
"Row1968","OSCAR","ONT","Application[ONT(OSCAR)]","antimalarial[ONT(OSCAR)]",1,1,1,"Application","antimalarial","Sweet’s Syndrome Following Therapy with Hydroxychloroquine in a Patient Affected with Elderly-Onset Primary Sjogren’s Syndrome"
"Row1968","OSCAR (#1)","ONT","Application[ONT(OSCAR)]","antimalarial[ONT(OSCAR)]",1,1,1,"Application","antimalarial","Sweet’s Syndrome Following Therapy with Hydroxychloroquine in a Patient Affected with Elderly-Onset Primary Sjogren’s Syndrome"
"Row110","OSCAR","CM","April[CM(OSCAR)]","DM[CM(OSCAR)]",1,0,0,"April","DM","Evaluation of Maculopathy in Patients Using Hydroxychloroquine"
"Row110","OSCAR (#1)","CM","April[CM(OSCAR)]","DM[CM(OSCAR)]",1,0,0,"April","DM","Evaluation of Maculopathy in Patients Using Hydroxychloroquine"
"Row109","OSCAR","CM","April[CM(OSCAR)]","July 2009[DATE(NE)]",1,1,0,"April","July 2009","Evaluation of Maculopathy in Patients Using Hydroxychloroquine"
"Row109","NE (#1)","DATE","April[CM(OSCAR)]","July 2009[DATE(NE)]",1,1,0,"April","July 2009","Evaluation of Maculopathy in Patients Using Hydroxychloroquine"
"Row1476","OSCAR","CM","As[CM(OSCAR)]","CONCLUSÃO[CM(OSCAR)]",1,1,0,"As","CONCLUSÃO","Unusual long survival despite severe lung disease of a child with biallelic loss of function mutations in ABCA-3"
"Row1476","OSCAR (#1)","CM","As[CM(OSCAR)]","CONCLUSÃO[CM(OSCAR)]",1,1,0,"As","CONCLUSÃO","Unusual long survival despite severe lung disease of a child with biallelic loss of function mutations in ABCA-3"
"Row1480","OSCAR","CM","As[CM(OSCAR)]","grupo[ONT(OSCAR)]",1,0,0,"As","grupo","Unusual long survival despite severe lung disease of a child with biallelic loss of function mutations in ABCA-3"
"Row1480","OSCAR (#1)","ONT","As[CM(OSCAR)]","grupo[ONT(OSCAR)]",1,0,0,"As","grupo","Unusual long survival despite severe lung disease of a child with biallelic loss of function mutations in ABCA-3"
"Row1477","OSCAR","CM","As[CM(OSCAR)]","um[CM(OSCAR)]",1,1,0,"As","um","Unusual long survival despite severe lung disease of a child with biallelic loss of function mutations in ABCA-3"
"Row1477","OSCAR (#1)","CM","As[CM(OSCAR)]","um[CM(OSCAR)]",1,1,0,"As","um","Unusual long survival despite severe lung disease of a child with biallelic loss of function mutations in ABCA-3"
"Row1540","OSCAR","CM","At[CM(OSCAR)]","Bod[PROTEIN(ABNER)]",1,1,0,"At","Bod","Cutaneous Sarcoidosis – Diagnostic Challenges"
"Row1540","ABNER (#1)","PROTEIN","At[CM(OSCAR)]","Bod[PROTEIN(ABNER)]",1,1,0,"At","Bod","Cutaneous Sarcoidosis – Diagnostic Challenges"
"Row1744","OSCAR","CM","At[CM(OSCAR)]","HCQ[CM(OSCAR)]",1,0,0,"At","HCQ","Hydroxychloroquine inhibits IL-1? production from amyloid-stimulated human neutrophils"
"Row1744","OSCAR (#1)","CM","At[CM(OSCAR)]","HCQ[CM(OSCAR)]",1,0,0,"At","HCQ","Hydroxychloroquine inhibits IL-1? production from amyloid-stimulated human neutrophils"
"Row1743","OSCAR","CM","At[CM(OSCAR)]","hydroxychloroquine[CM(OSCAR)]",1,0,0,"At","hydroxychloroquine","Hydroxychloroquine inhibits IL-1? production from amyloid-stimulated human neutrophils"
"Row1743","OSCAR (#1)","CM","At[CM(OSCAR)]","hydroxychloroquine[CM(OSCAR)]",1,0,0,"At","hydroxychloroquine","Hydroxychloroquine inhibits IL-1? production from amyloid-stimulated human neutrophils"
"Row716","OSCAR","CM","At[CM(OSCAR)]","pSS[ORGANIZATION(NE) PROTEIN(ABNER) CM(OSCAR)]",1,1,0,"At","pSS","Hidroxicloroquina na hemossiderose pulmonar idiopática: Caso clínico Hydroxychloroquine in pediatric idiopathic pulmonary hemosiderosis: A case report"
"Row716","ABNER (#1)","PROTEIN","At[CM(OSCAR)]","pSS[ORGANIZATION(NE) PROTEIN(ABNER) CM(OSCAR)]",1,1,0,"At","pSS","Hidroxicloroquina na hemossiderose pulmonar idiopática: Caso clínico Hydroxychloroquine in pediatric idiopathic pulmonary hemosiderosis: A case report"
"Row716","NE (#1)","ORGANIZATION","At[CM(OSCAR)]","pSS[ORGANIZATION(NE) PROTEIN(ABNER) CM(OSCAR)]",1,1,0,"At","pSS","Hidroxicloroquina na hemossiderose pulmonar idiopática: Caso clínico Hydroxychloroquine in pediatric idiopathic pulmonary hemosiderosis: A case report"
"Row716","OSCAR (#1)","CM","At[CM(OSCAR)]","pSS[ORGANIZATION(NE) PROTEIN(ABNER) CM(OSCAR)]",1,1,0,"At","pSS","Hidroxicloroquina na hemossiderose pulmonar idiopática: Caso clínico Hydroxychloroquine in pediatric idiopathic pulmonary hemosiderosis: A case report"
"Row1528","ABNER","DNA","Atg genes[DNA(ABNER)]","HCQ[PROTEIN(ABNER) CM(OSCAR)]",1,1,0,"Atg genes","HCQ","Novel Therapies for Myocardial Irritability following Extreme Hydroxychloroquine Toxicity"
"Row1528","ABNER (#1)","PROTEIN","Atg genes[DNA(ABNER)]","HCQ[PROTEIN(ABNER) CM(OSCAR)]",1,1,0,"Atg genes","HCQ","Novel Therapies for Myocardial Irritability following Extreme Hydroxychloroquine Toxicity"
"Row1528","OSCAR (#1)","CM","Atg genes[DNA(ABNER)]","HCQ[PROTEIN(ABNER) CM(OSCAR)]",1,1,0,"Atg genes","HCQ","Novel Therapies for Myocardial Irritability following Extreme Hydroxychloroquine Toxicity"
"Row1527","ABNER","DNA","Atg genes[DNA(ABNER)]","inhibition[ONT(OSCAR)]",1,1,0,"Atg genes","inhibition","Novel Therapies for Myocardial Irritability following Extreme Hydroxychloroquine Toxicity"
"Row1527","OSCAR (#1)","ONT","Atg genes[DNA(ABNER)]","inhibition[ONT(OSCAR)]",1,1,0,"Atg genes","inhibition","Novel Therapies for Myocardial Irritability following Extreme Hydroxychloroquine Toxicity"
"Row2019","ABNER","DNA","Atg5 gene[DNA(ABNER)]","RA[CM(OSCAR)]",1,1,0,"Atg5 gene","RA","DISEASE MODIFYING THERAPY AND OUTCOME OF RHEUMATOID ARTHRITIS: RETROSPECTIVE ASSESSMENT OF LONG-TERM RESULTS"
"Row2019","OSCAR (#1)","CM","Atg5 gene[DNA(ABNER)]","RA[CM(OSCAR)]",1,1,0,"Atg5 gene","RA","DISEASE MODIFYING THERAPY AND OUTCOME OF RHEUMATOID ARTHRITIS: RETROSPECTIVE ASSESSMENT OF LONG-TERM RESULTS"
"Row251","OSCAR","CM","Azathioprine[CM(OSCAR)]","Hydroxychloroquine[CM(OSCAR)]",1,1,0,"Azathioprine","Hydroxychloroquine","Potential Effect of Hydroxychloroquine in Diabetes Mellitus: A Systematic Review on Preclinical and Clinical Trial Studies"
"Row251","OSCAR (#1)","CM","Azathioprine[CM(OSCAR)]","Hydroxychloroquine[CM(OSCAR)]",1,1,0,"Azathioprine","Hydroxychloroquine","Potential Effect of Hydroxychloroquine in Diabetes Mellitus: A Systematic Review on Preclinical and Clinical Trial Studies"
"Row257","OSCAR","CM","Azathioprine[CM(OSCAR)]","Methotrexate[CM(OSCAR)]",1,0,0,"Azathioprine","Methotrexate","Potential Effect of Hydroxychloroquine in Diabetes Mellitus: A Systematic Review on Preclinical and Clinical Trial Studies"
"Row257","OSCAR (#1)","CM","Azathioprine[CM(OSCAR)]","Methotrexate[CM(OSCAR)]",1,0,0,"Azathioprine","Methotrexate","Potential Effect of Hydroxychloroquine in Diabetes Mellitus: A Systematic Review on Preclinical and Clinical Trial Studies"
"Row258","OSCAR","CM","Azathioprine[CM(OSCAR)]","Mycophenolate Mofetil[CM(OSCAR)]",1,0,0,"Azathioprine","Mycophenolate Mofetil","Potential Effect of Hydroxychloroquine in Diabetes Mellitus: A Systematic Review on Preclinical and Clinical Trial Studies"
"Row258","OSCAR (#1)","CM","Azathioprine[CM(OSCAR)]","Mycophenolate Mofetil[CM(OSCAR)]",1,0,0,"Azathioprine","Mycophenolate Mofetil","Potential Effect of Hydroxychloroquine in Diabetes Mellitus: A Systematic Review on Preclinical and Clinical Trial Studies"
"Row250","OSCAR","CM","Azathioprine[CM(OSCAR)]","SCLE[CM(OSCAR)]",1,1,0,"Azathioprine","SCLE","Potential Effect of Hydroxychloroquine in Diabetes Mellitus: A Systematic Review on Preclinical and Clinical Trial Studies"
"Row250","OSCAR (#1)","CM","Azathioprine[CM(OSCAR)]","SCLE[CM(OSCAR)]",1,1,0,"Azathioprine","SCLE","Potential Effect of Hydroxychloroquine in Diabetes Mellitus: A Systematic Review on Preclinical and Clinical Trial Studies"
