"RowIDs","ColumnNames","ColumnValues","Term1","Term2","Sentence cooccurrence","Neighbor count","Title cooccurrence","Term1 as String","Term2 as String","Document"
"Row193","POS","SYM","cmH2O[SYM(POS) CM(OSCAR)]","não[VBP(POS) CM(OSCAR)]",1,1,0,"cmH2O","não","Cost Analysis of Noninvasive Helmet Ventilation Compared with Use of Noninvasive Face Mask in ARDS"
"Row193","OSCAR","CM","cmH2O[SYM(POS) CM(OSCAR)]","não[VBP(POS) CM(OSCAR)]",1,1,0,"cmH2O","não","Cost Analysis of Noninvasive Helmet Ventilation Compared with Use of Noninvasive Face Mask in ARDS"
"Row193","POS (#1)","VBP","cmH2O[SYM(POS) CM(OSCAR)]","não[VBP(POS) CM(OSCAR)]",1,1,0,"cmH2O","não","Cost Analysis of Noninvasive Helmet Ventilation Compared with Use of Noninvasive Face Mask in ARDS"
"Row193","OSCAR (#1)","CM","cmH2O[SYM(POS) CM(OSCAR)]","não[VBP(POS) CM(OSCAR)]",1,1,0,"cmH2O","não","Cost Analysis of Noninvasive Helmet Ventilation Compared with Use of Noninvasive Face Mask in ARDS"
"Row194","POS","SYM","cmH2O[SYM(POS) CM(OSCAR)]","s-1[JJ(POS) CM(OSCAR)]",2,3,0,"cmH2O","s-1","Cost Analysis of Noninvasive Helmet Ventilation Compared with Use of Noninvasive Face Mask in ARDS"
"Row194","OSCAR","CM","cmH2O[SYM(POS) CM(OSCAR)]","s-1[JJ(POS) CM(OSCAR)]",2,3,0,"cmH2O","s-1","Cost Analysis of Noninvasive Helmet Ventilation Compared with Use of Noninvasive Face Mask in ARDS"
"Row194","POS (#1)","JJ","cmH2O[SYM(POS) CM(OSCAR)]","s-1[JJ(POS) CM(OSCAR)]",2,3,0,"cmH2O","s-1","Cost Analysis of Noninvasive Helmet Ventilation Compared with Use of Noninvasive Face Mask in ARDS"
"Row194","OSCAR (#1)","CM","cmH2O[SYM(POS) CM(OSCAR)]","s-1[JJ(POS) CM(OSCAR)]",2,3,0,"cmH2O","s-1","Cost Analysis of Noninvasive Helmet Ventilation Compared with Use of Noninvasive Face Mask in ARDS"
"Row195","POS","VBP","não[VBP(POS) CM(OSCAR)]","s-1[JJ(POS) CM(OSCAR)]",1,0,0,"não","s-1","Cost Analysis of Noninvasive Helmet Ventilation Compared with Use of Noninvasive Face Mask in ARDS"
"Row195","OSCAR","CM","não[VBP(POS) CM(OSCAR)]","s-1[JJ(POS) CM(OSCAR)]",1,0,0,"não","s-1","Cost Analysis of Noninvasive Helmet Ventilation Compared with Use of Noninvasive Face Mask in ARDS"
"Row195","POS (#1)","JJ","não[VBP(POS) CM(OSCAR)]","s-1[JJ(POS) CM(OSCAR)]",1,0,0,"não","s-1","Cost Analysis of Noninvasive Helmet Ventilation Compared with Use of Noninvasive Face Mask in ARDS"
"Row195","OSCAR (#1)","CM","não[VBP(POS) CM(OSCAR)]","s-1[JJ(POS) CM(OSCAR)]",1,0,0,"não","s-1","Cost Analysis of Noninvasive Helmet Ventilation Compared with Use of Noninvasive Face Mask in ARDS"
"Row196","POS","NNP","PSE[NNP(POS) CM(OSCAR)]","RR[NNP(POS) CM(OSCAR)]",1,1,0,"PSE","RR","Cost Analysis of Noninvasive Helmet Ventilation Compared with Use of Noninvasive Face Mask in ARDS"
"Row196","OSCAR","CM","PSE[NNP(POS) CM(OSCAR)]","RR[NNP(POS) CM(OSCAR)]",1,1,0,"PSE","RR","Cost Analysis of Noninvasive Helmet Ventilation Compared with Use of Noninvasive Face Mask in ARDS"
"Row196","POS (#1)","NNP","PSE[NNP(POS) CM(OSCAR)]","RR[NNP(POS) CM(OSCAR)]",1,1,0,"PSE","RR","Cost Analysis of Noninvasive Helmet Ventilation Compared with Use of Noninvasive Face Mask in ARDS"
"Row196","OSCAR (#1)","CM","PSE[NNP(POS) CM(OSCAR)]","RR[NNP(POS) CM(OSCAR)]",1,1,0,"PSE","RR","Cost Analysis of Noninvasive Helmet Ventilation Compared with Use of Noninvasive Face Mask in ARDS"
"Row197","POS","NNP","PSE[ORGANIZATION(NE) NNP(POS) CM(OSCAR)]","RR[NNP(POS) CM(OSCAR)]",1,1,0,"PSE","RR","Cost Analysis of Noninvasive Helmet Ventilation Compared with Use of Noninvasive Face Mask in ARDS"
"Row197","NE","ORGANIZATION","PSE[ORGANIZATION(NE) NNP(POS) CM(OSCAR)]","RR[NNP(POS) CM(OSCAR)]",1,1,0,"PSE","RR","Cost Analysis of Noninvasive Helmet Ventilation Compared with Use of Noninvasive Face Mask in ARDS"
"Row197","OSCAR","CM","PSE[ORGANIZATION(NE) NNP(POS) CM(OSCAR)]","RR[NNP(POS) CM(OSCAR)]",1,1,0,"PSE","RR","Cost Analysis of Noninvasive Helmet Ventilation Compared with Use of Noninvasive Face Mask in ARDS"
"Row197","POS (#1)","NNP","PSE[ORGANIZATION(NE) NNP(POS) CM(OSCAR)]","RR[NNP(POS) CM(OSCAR)]",1,1,0,"PSE","RR","Cost Analysis of Noninvasive Helmet Ventilation Compared with Use of Noninvasive Face Mask in ARDS"
"Row197","OSCAR (#1)","CM","PSE[ORGANIZATION(NE) NNP(POS) CM(OSCAR)]","RR[NNP(POS) CM(OSCAR)]",1,1,0,"PSE","RR","Cost Analysis of Noninvasive Helmet Ventilation Compared with Use of Noninvasive Face Mask in ARDS"
"Row198","POS","NN","cmH2O[NN(POS) CM(OSCAR)]","s-1[NN(POS) CM(OSCAR)]",1,1,0,"cmH2O","s-1","Cost Analysis of Noninvasive Helmet Ventilation Compared with Use of Noninvasive Face Mask in ARDS"
"Row198","OSCAR","CM","cmH2O[NN(POS) CM(OSCAR)]","s-1[NN(POS) CM(OSCAR)]",1,1,0,"cmH2O","s-1","Cost Analysis of Noninvasive Helmet Ventilation Compared with Use of Noninvasive Face Mask in ARDS"
"Row198","POS (#1)","NN","cmH2O[NN(POS) CM(OSCAR)]","s-1[NN(POS) CM(OSCAR)]",1,1,0,"cmH2O","s-1","Cost Analysis of Noninvasive Helmet Ventilation Compared with Use of Noninvasive Face Mask in ARDS"
"Row198","OSCAR (#1)","CM","cmH2O[NN(POS) CM(OSCAR)]","s-1[NN(POS) CM(OSCAR)]",1,1,0,"cmH2O","s-1","Cost Analysis of Noninvasive Helmet Ventilation Compared with Use of Noninvasive Face Mask in ARDS"
"Row199","POS","DT","all[DT(POS) ONT(OSCAR)]","cmH2O[CD(POS) CM(OSCAR)]",1,1,0,"all","cmH2O","Cost Analysis of Noninvasive Helmet Ventilation Compared with Use of Noninvasive Face Mask in ARDS"
"Row199","OSCAR","ONT","all[DT(POS) ONT(OSCAR)]","cmH2O[CD(POS) CM(OSCAR)]",1,1,0,"all","cmH2O","Cost Analysis of Noninvasive Helmet Ventilation Compared with Use of Noninvasive Face Mask in ARDS"
"Row199","POS (#1)","CD","all[DT(POS) ONT(OSCAR)]","cmH2O[CD(POS) CM(OSCAR)]",1,1,0,"all","cmH2O","Cost Analysis of Noninvasive Helmet Ventilation Compared with Use of Noninvasive Face Mask in ARDS"
"Row199","OSCAR (#1)","CM","all[DT(POS) ONT(OSCAR)]","cmH2O[CD(POS) CM(OSCAR)]",1,1,0,"all","cmH2O","Cost Analysis of Noninvasive Helmet Ventilation Compared with Use of Noninvasive Face Mask in ARDS"
"Row200","POS","NNP","CONCLUSIONS[NNP(POS) CM(OSCAR)]","RR[NNP(POS) CM(OSCAR)]",1,1,0,"CONCLUSIONS","RR","Unilateral Dependant Pulmonary Edema During Laparoscopic Donor Nephrectomy: Report of Three Cases"
"Row200","OSCAR","CM","CONCLUSIONS[NNP(POS) CM(OSCAR)]","RR[NNP(POS) CM(OSCAR)]",1,1,0,"CONCLUSIONS","RR","Unilateral Dependant Pulmonary Edema During Laparoscopic Donor Nephrectomy: Report of Three Cases"
"Row200","POS (#1)","NNP","CONCLUSIONS[NNP(POS) CM(OSCAR)]","RR[NNP(POS) CM(OSCAR)]",1,1,0,"CONCLUSIONS","RR","Unilateral Dependant Pulmonary Edema During Laparoscopic Donor Nephrectomy: Report of Three Cases"
"Row200","OSCAR (#1)","CM","CONCLUSIONS[NNP(POS) CM(OSCAR)]","RR[NNP(POS) CM(OSCAR)]",1,1,0,"CONCLUSIONS","RR","Unilateral Dependant Pulmonary Edema During Laparoscopic Donor Nephrectomy: Report of Three Cases"
"Row201","POS","NNP","CPT[ORGANIZATION(NE) NNP(POS) CM(OSCAR)]","LMA[ORGANIZATION(NE) NNP(POS) CM(OSCAR)]",1,1,0,"CPT","LMA","Unilateral Dependant Pulmonary Edema During Laparoscopic Donor Nephrectomy: Report of Three Cases"
"Row201","NE","ORGANIZATION","CPT[ORGANIZATION(NE) NNP(POS) CM(OSCAR)]","LMA[ORGANIZATION(NE) NNP(POS) CM(OSCAR)]",1,1,0,"CPT","LMA","Unilateral Dependant Pulmonary Edema During Laparoscopic Donor Nephrectomy: Report of Three Cases"
"Row201","OSCAR","CM","CPT[ORGANIZATION(NE) NNP(POS) CM(OSCAR)]","LMA[ORGANIZATION(NE) NNP(POS) CM(OSCAR)]",1,1,0,"CPT","LMA","Unilateral Dependant Pulmonary Edema During Laparoscopic Donor Nephrectomy: Report of Three Cases"
"Row201","POS (#1)","NNP","CPT[ORGANIZATION(NE) NNP(POS) CM(OSCAR)]","LMA[ORGANIZATION(NE) NNP(POS) CM(OSCAR)]",1,1,0,"CPT","LMA","Unilateral Dependant Pulmonary Edema During Laparoscopic Donor Nephrectomy: Report of Three Cases"
"Row201","NE (#1)","ORGANIZATION","CPT[ORGANIZATION(NE) NNP(POS) CM(OSCAR)]","LMA[ORGANIZATION(NE) NNP(POS) CM(OSCAR)]",1,1,0,"CPT","LMA","Unilateral Dependant Pulmonary Edema During Laparoscopic Donor Nephrectomy: Report of Three Cases"
"Row201","OSCAR (#1)","CM","CPT[ORGANIZATION(NE) NNP(POS) CM(OSCAR)]","LMA[ORGANIZATION(NE) NNP(POS) CM(OSCAR)]",1,1,0,"CPT","LMA","Unilateral Dependant Pulmonary Edema During Laparoscopic Donor Nephrectomy: Report of Three Cases"
"Row202","POS","NN","relaxation[NN(POS) ONT(OSCAR)]","supine[NN(POS) CM(OSCAR)]",1,1,0,"relaxation","supine","Unilateral Dependant Pulmonary Edema During Laparoscopic Donor Nephrectomy: Report of Three Cases"
"Row202","OSCAR","ONT","relaxation[NN(POS) ONT(OSCAR)]","supine[NN(POS) CM(OSCAR)]",1,1,0,"relaxation","supine","Unilateral Dependant Pulmonary Edema During Laparoscopic Donor Nephrectomy: Report of Three Cases"
"Row202","POS (#1)","NN","relaxation[NN(POS) ONT(OSCAR)]","supine[NN(POS) CM(OSCAR)]",1,1,0,"relaxation","supine","Unilateral Dependant Pulmonary Edema During Laparoscopic Donor Nephrectomy: Report of Three Cases"
"Row202","OSCAR (#1)","CM","relaxation[NN(POS) ONT(OSCAR)]","supine[NN(POS) CM(OSCAR)]",1,1,0,"relaxation","supine","Unilateral Dependant Pulmonary Edema During Laparoscopic Donor Nephrectomy: Report of Three Cases"
"Row203","POS","NN","group[NN(POS) ONT(OSCAR)]","groups[NNS(POS) ONT(OSCAR)]",1,1,0,"group","groups","Unilateral Dependant Pulmonary Edema During Laparoscopic Donor Nephrectomy: Report of Three Cases"
"Row203","OSCAR","ONT","group[NN(POS) ONT(OSCAR)]","groups[NNS(POS) ONT(OSCAR)]",1,1,0,"group","groups","Unilateral Dependant Pulmonary Edema During Laparoscopic Donor Nephrectomy: Report of Three Cases"
"Row203","POS (#1)","NNS","group[NN(POS) ONT(OSCAR)]","groups[NNS(POS) ONT(OSCAR)]",1,1,0,"group","groups","Unilateral Dependant Pulmonary Edema During Laparoscopic Donor Nephrectomy: Report of Three Cases"
"Row203","OSCAR (#1)","ONT","group[NN(POS) ONT(OSCAR)]","groups[NNS(POS) ONT(OSCAR)]",1,1,0,"group","groups","Unilateral Dependant Pulmonary Edema During Laparoscopic Donor Nephrectomy: Report of Three Cases"
"Row204","POS","NNP","CPT[ORGANIZATION(NE) NNP(POS) CM(OSCAR)]","group[NN(POS) ONT(OSCAR)]",1,1,0,"CPT","group","Effectiveness of reverse twin block with lip pads-RME and face mask with RME in the early treatment of class III malocclusion"
"Row204","NE","ORGANIZATION","CPT[ORGANIZATION(NE) NNP(POS) CM(OSCAR)]","group[NN(POS) ONT(OSCAR)]",1,1,0,"CPT","group","Effectiveness of reverse twin block with lip pads-RME and face mask with RME in the early treatment of class III malocclusion"
"Row204","OSCAR","CM","CPT[ORGANIZATION(NE) NNP(POS) CM(OSCAR)]","group[NN(POS) ONT(OSCAR)]",1,1,0,"CPT","group","Effectiveness of reverse twin block with lip pads-RME and face mask with RME in the early treatment of class III malocclusion"
"Row204","POS (#1)","NN","CPT[ORGANIZATION(NE) NNP(POS) CM(OSCAR)]","group[NN(POS) ONT(OSCAR)]",1,1,0,"CPT","group","Effectiveness of reverse twin block with lip pads-RME and face mask with RME in the early treatment of class III malocclusion"
"Row204","OSCAR (#1)","ONT","CPT[ORGANIZATION(NE) NNP(POS) CM(OSCAR)]","group[NN(POS) ONT(OSCAR)]",1,1,0,"CPT","group","Effectiveness of reverse twin block with lip pads-RME and face mask with RME in the early treatment of class III malocclusion"
"Row205","POS","NNP","CPT[ORGANIZATION(NE) NNP(POS) CM(OSCAR)]","groups[NNS(POS) ONT(OSCAR)]",1,0,0,"CPT","groups","Effectiveness of reverse twin block with lip pads-RME and face mask with RME in the early treatment of class III malocclusion"
"Row205","NE","ORGANIZATION","CPT[ORGANIZATION(NE) NNP(POS) CM(OSCAR)]","groups[NNS(POS) ONT(OSCAR)]",1,0,0,"CPT","groups","Effectiveness of reverse twin block with lip pads-RME and face mask with RME in the early treatment of class III malocclusion"
"Row205","OSCAR","CM","CPT[ORGANIZATION(NE) NNP(POS) CM(OSCAR)]","groups[NNS(POS) ONT(OSCAR)]",1,0,0,"CPT","groups","Effectiveness of reverse twin block with lip pads-RME and face mask with RME in the early treatment of class III malocclusion"
"Row205","POS (#1)","NNS","CPT[ORGANIZATION(NE) NNP(POS) CM(OSCAR)]","groups[NNS(POS) ONT(OSCAR)]",1,0,0,"CPT","groups","Effectiveness of reverse twin block with lip pads-RME and face mask with RME in the early treatment of class III malocclusion"
"Row205","OSCAR (#1)","ONT","CPT[ORGANIZATION(NE) NNP(POS) CM(OSCAR)]","groups[NNS(POS) ONT(OSCAR)]",1,0,0,"CPT","groups","Effectiveness of reverse twin block with lip pads-RME and face mask with RME in the early treatment of class III malocclusion"
"Row206","POS","NNP","LMA[ORGANIZATION(NE) NNP(POS) CM(OSCAR)]","groups[NNS(POS) ONT(OSCAR)]",1,1,0,"LMA","groups","Effectiveness of reverse twin block with lip pads-RME and face mask with RME in the early treatment of class III malocclusion"
"Row206","NE","ORGANIZATION","LMA[ORGANIZATION(NE) NNP(POS) CM(OSCAR)]","groups[NNS(POS) ONT(OSCAR)]",1,1,0,"LMA","groups","Effectiveness of reverse twin block with lip pads-RME and face mask with RME in the early treatment of class III malocclusion"
"Row206","OSCAR","CM","LMA[ORGANIZATION(NE) NNP(POS) CM(OSCAR)]","groups[NNS(POS) ONT(OSCAR)]",1,1,0,"LMA","groups","Effectiveness of reverse twin block with lip pads-RME and face mask with RME in the early treatment of class III malocclusion"
"Row206","POS (#1)","NNS","LMA[ORGANIZATION(NE) NNP(POS) CM(OSCAR)]","groups[NNS(POS) ONT(OSCAR)]",1,1,0,"LMA","groups","Effectiveness of reverse twin block with lip pads-RME and face mask with RME in the early treatment of class III malocclusion"
"Row206","OSCAR (#1)","ONT","LMA[ORGANIZATION(NE) NNP(POS) CM(OSCAR)]","groups[NNS(POS) ONT(OSCAR)]",1,1,0,"LMA","groups","Effectiveness of reverse twin block with lip pads-RME and face mask with RME in the early treatment of class III malocclusion"
"Row207","POS","NNP","CPT[NNP(POS) CM(OSCAR)]","LMA[ORGANIZATION(NE) NNP(POS) CM(OSCAR)]",1,1,0,"CPT","LMA","Effectiveness of reverse twin block with lip pads-RME and face mask with RME in the early treatment of class III malocclusion"
"Row207","OSCAR","CM","CPT[NNP(POS) CM(OSCAR)]","LMA[ORGANIZATION(NE) NNP(POS) CM(OSCAR)]",1,1,0,"CPT","LMA","Effectiveness of reverse twin block with lip pads-RME and face mask with RME in the early treatment of class III malocclusion"
"Row207","POS (#1)","NNP","CPT[NNP(POS) CM(OSCAR)]","LMA[ORGANIZATION(NE) NNP(POS) CM(OSCAR)]",1,1,0,"CPT","LMA","Effectiveness of reverse twin block with lip pads-RME and face mask with RME in the early treatment of class III malocclusion"
"Row207","NE (#1)","ORGANIZATION","CPT[NNP(POS) CM(OSCAR)]","LMA[ORGANIZATION(NE) NNP(POS) CM(OSCAR)]",1,1,0,"CPT","LMA","Effectiveness of reverse twin block with lip pads-RME and face mask with RME in the early treatment of class III malocclusion"
"Row207","OSCAR (#1)","CM","CPT[NNP(POS) CM(OSCAR)]","LMA[ORGANIZATION(NE) NNP(POS) CM(OSCAR)]",1,1,0,"CPT","LMA","Effectiveness of reverse twin block with lip pads-RME and face mask with RME in the early treatment of class III malocclusion"
"Row208","POS","NNP","CPT[NNP(POS) CM(OSCAR)]","groups[NNS(POS) ONT(OSCAR)]",1,0,0,"CPT","groups","Effectiveness of reverse twin block with lip pads-RME and face mask with RME in the early treatment of class III malocclusion"
"Row208","OSCAR","CM","CPT[NNP(POS) CM(OSCAR)]","groups[NNS(POS) ONT(OSCAR)]",1,0,0,"CPT","groups","Effectiveness of reverse twin block with lip pads-RME and face mask with RME in the early treatment of class III malocclusion"
"Row208","POS (#1)","NNS","CPT[NNP(POS) CM(OSCAR)]","groups[NNS(POS) ONT(OSCAR)]",1,0,0,"CPT","groups","Effectiveness of reverse twin block with lip pads-RME and face mask with RME in the early treatment of class III malocclusion"
"Row208","OSCAR (#1)","ONT","CPT[NNP(POS) CM(OSCAR)]","groups[NNS(POS) ONT(OSCAR)]",1,0,0,"CPT","groups","Effectiveness of reverse twin block with lip pads-RME and face mask with RME in the early treatment of class III malocclusion"
"Row209","POS","NNP","JUSTIFICATIVA[NNP(POS) CM(OSCAR)]","O[NNP(POS) CM(OSCAR)]",1,1,0,"JUSTIFICATIVA","O","Effectiveness of reverse twin block with lip pads-RME and face mask with RME in the early treatment of class III malocclusion"
"Row209","OSCAR","CM","JUSTIFICATIVA[NNP(POS) CM(OSCAR)]","O[NNP(POS) CM(OSCAR)]",1,1,0,"JUSTIFICATIVA","O","Effectiveness of reverse twin block with lip pads-RME and face mask with RME in the early treatment of class III malocclusion"
"Row209","POS (#1)","NNP","JUSTIFICATIVA[NNP(POS) CM(OSCAR)]","O[NNP(POS) CM(OSCAR)]",1,1,0,"JUSTIFICATIVA","O","Effectiveness of reverse twin block with lip pads-RME and face mask with RME in the early treatment of class III malocclusion"
"Row209","OSCAR (#1)","CM","JUSTIFICATIVA[NNP(POS) CM(OSCAR)]","O[NNP(POS) CM(OSCAR)]",1,1,0,"JUSTIFICATIVA","O","Effectiveness of reverse twin block with lip pads-RME and face mask with RME in the early treatment of class III malocclusion"
"Row210","POS","NNP","RELATO[NNP(POS) CM(OSCAR)]","sexo[NN(POS) CM(OSCAR)]",2,2,0,"RELATO","sexo","Orthopedic treatment of Class III malocclusion with rapid maxillary expansion combined with a face mask: a cephalometric assessment of craniofacial growth patterns"
"Row210","OSCAR","CM","RELATO[NNP(POS) CM(OSCAR)]","sexo[NN(POS) CM(OSCAR)]",2,2,0,"RELATO","sexo","Orthopedic treatment of Class III malocclusion with rapid maxillary expansion combined with a face mask: a cephalometric assessment of craniofacial growth patterns"
"Row210","POS (#1)","NN","RELATO[NNP(POS) CM(OSCAR)]","sexo[NN(POS) CM(OSCAR)]",2,2,0,"RELATO","sexo","Orthopedic treatment of Class III malocclusion with rapid maxillary expansion combined with a face mask: a cephalometric assessment of craniofacial growth patterns"
"Row210","OSCAR (#1)","CM","RELATO[NNP(POS) CM(OSCAR)]","sexo[NN(POS) CM(OSCAR)]",2,2,0,"RELATO","sexo","Orthopedic treatment of Class III malocclusion with rapid maxillary expansion combined with a face mask: a cephalometric assessment of craniofacial growth patterns"
"Row211","POS","NNP","ASA[NNP(POS) CM(OSCAR)]","sexo[NN(POS) CM(OSCAR)]",2,2,0,"ASA","sexo","Orthopedic treatment of Class III malocclusion with rapid maxillary expansion combined with a face mask: a cephalometric assessment of craniofacial growth patterns"
"Row211","OSCAR","CM","ASA[NNP(POS) CM(OSCAR)]","sexo[NN(POS) CM(OSCAR)]",2,2,0,"ASA","sexo","Orthopedic treatment of Class III malocclusion with rapid maxillary expansion combined with a face mask: a cephalometric assessment of craniofacial growth patterns"
"Row211","POS (#1)","NN","ASA[NNP(POS) CM(OSCAR)]","sexo[NN(POS) CM(OSCAR)]",2,2,0,"ASA","sexo","Orthopedic treatment of Class III malocclusion with rapid maxillary expansion combined with a face mask: a cephalometric assessment of craniofacial growth patterns"
"Row211","OSCAR (#1)","CM","ASA[NNP(POS) CM(OSCAR)]","sexo[NN(POS) CM(OSCAR)]",2,2,0,"ASA","sexo","Orthopedic treatment of Class III malocclusion with rapid maxillary expansion combined with a face mask: a cephalometric assessment of craniofacial growth patterns"
"Row212","POS","NNP","ASA[NNP(POS) CM(OSCAR)]","RELATO[NNP(POS) CM(OSCAR)]",2,0,0,"ASA","RELATO","Orthopedic treatment of Class III malocclusion with rapid maxillary expansion combined with a face mask: a cephalometric assessment of craniofacial growth patterns"
"Row212","OSCAR","CM","ASA[NNP(POS) CM(OSCAR)]","RELATO[NNP(POS) CM(OSCAR)]",2,0,0,"ASA","RELATO","Orthopedic treatment of Class III malocclusion with rapid maxillary expansion combined with a face mask: a cephalometric assessment of craniofacial growth patterns"
"Row212","POS (#1)","NNP","ASA[NNP(POS) CM(OSCAR)]","RELATO[NNP(POS) CM(OSCAR)]",2,0,0,"ASA","RELATO","Orthopedic treatment of Class III malocclusion with rapid maxillary expansion combined with a face mask: a cephalometric assessment of craniofacial growth patterns"
"Row212","OSCAR (#1)","CM","ASA[NNP(POS) CM(OSCAR)]","RELATO[NNP(POS) CM(OSCAR)]",2,0,0,"ASA","RELATO","Orthopedic treatment of Class III malocclusion with rapid maxillary expansion combined with a face mask: a cephalometric assessment of craniofacial growth patterns"
"Row213","POS","NNP","O[NNP(POS) CM(OSCAR)]","sem[NN(POS) CM(OSCAR)]",1,1,0,"O","sem","Orthopedic treatment of Class III malocclusion with rapid maxillary expansion combined with a face mask: a cephalometric assessment of craniofacial growth patterns"
"Row213","OSCAR","CM","O[NNP(POS) CM(OSCAR)]","sem[NN(POS) CM(OSCAR)]",1,1,0,"O","sem","Orthopedic treatment of Class III malocclusion with rapid maxillary expansion combined with a face mask: a cephalometric assessment of craniofacial growth patterns"
"Row213","POS (#1)","NN","O[NNP(POS) CM(OSCAR)]","sem[NN(POS) CM(OSCAR)]",1,1,0,"O","sem","Orthopedic treatment of Class III malocclusion with rapid maxillary expansion combined with a face mask: a cephalometric assessment of craniofacial growth patterns"
"Row213","OSCAR (#1)","CM","O[NNP(POS) CM(OSCAR)]","sem[NN(POS) CM(OSCAR)]",1,1,0,"O","sem","Orthopedic treatment of Class III malocclusion with rapid maxillary expansion combined with a face mask: a cephalometric assessment of craniofacial growth patterns"
"Row214","POS","NNP","CONCLUSÕES[NNP(POS) CM(OSCAR)]","O[NNP(POS) CM(OSCAR)]",1,1,0,"CONCLUSÕES","O","Orthopedic treatment of Class III malocclusion with rapid maxillary expansion combined with a face mask: a cephalometric assessment of craniofacial growth patterns"
"Row214","OSCAR","CM","CONCLUSÕES[NNP(POS) CM(OSCAR)]","O[NNP(POS) CM(OSCAR)]",1,1,0,"CONCLUSÕES","O","Orthopedic treatment of Class III malocclusion with rapid maxillary expansion combined with a face mask: a cephalometric assessment of craniofacial growth patterns"
"Row214","POS (#1)","NNP","CONCLUSÕES[NNP(POS) CM(OSCAR)]","O[NNP(POS) CM(OSCAR)]",1,1,0,"CONCLUSÕES","O","Orthopedic treatment of Class III malocclusion with rapid maxillary expansion combined with a face mask: a cephalometric assessment of craniofacial growth patterns"
"Row214","OSCAR (#1)","CM","CONCLUSÕES[NNP(POS) CM(OSCAR)]","O[NNP(POS) CM(OSCAR)]",1,1,0,"CONCLUSÕES","O","Orthopedic treatment of Class III malocclusion with rapid maxillary expansion combined with a face mask: a cephalometric assessment of craniofacial growth patterns"
"Row215","POS","UH","O[UH(POS) CM(OSCAR)]","sem[NN(POS) CM(OSCAR)]",1,1,0,"O","sem","Orthopedic treatment of Class III malocclusion with rapid maxillary expansion combined with a face mask: a cephalometric assessment of craniofacial growth patterns"
"Row215","OSCAR","CM","O[UH(POS) CM(OSCAR)]","sem[NN(POS) CM(OSCAR)]",1,1,0,"O","sem","Orthopedic treatment of Class III malocclusion with rapid maxillary expansion combined with a face mask: a cephalometric assessment of craniofacial growth patterns"
"Row215","POS (#1)","NN","O[UH(POS) CM(OSCAR)]","sem[NN(POS) CM(OSCAR)]",1,1,0,"O","sem","Orthopedic treatment of Class III malocclusion with rapid maxillary expansion combined with a face mask: a cephalometric assessment of craniofacial growth patterns"
"Row215","OSCAR (#1)","CM","O[UH(POS) CM(OSCAR)]","sem[NN(POS) CM(OSCAR)]",1,1,0,"O","sem","Orthopedic treatment of Class III malocclusion with rapid maxillary expansion combined with a face mask: a cephalometric assessment of craniofacial growth patterns"
"Row216","POS","NNP","El[NNP(POS) CM(OSCAR)]","Y[NNP(POS) CM(OSCAR)]",1,1,0,"El","Y","Testing the protective efficiency of personal respiratory protection devices in radiologically contaminated environments"
"Row216","OSCAR","CM","El[NNP(POS) CM(OSCAR)]","Y[NNP(POS) CM(OSCAR)]",1,1,0,"El","Y","Testing the protective efficiency of personal respiratory protection devices in radiologically contaminated environments"
"Row216","POS (#1)","NNP","El[NNP(POS) CM(OSCAR)]","Y[NNP(POS) CM(OSCAR)]",1,1,0,"El","Y","Testing the protective efficiency of personal respiratory protection devices in radiologically contaminated environments"
"Row216","OSCAR (#1)","CM","El[NNP(POS) CM(OSCAR)]","Y[NNP(POS) CM(OSCAR)]",1,1,0,"El","Y","Testing the protective efficiency of personal respiratory protection devices in radiologically contaminated environments"
"Row217","POS","FW","postanestésica[FW(POS) CM(OSCAR)]","se[NN(POS) CM(OSCAR)]",1,1,0,"postanestésica","se","Testing the protective efficiency of personal respiratory protection devices in radiologically contaminated environments"
"Row217","OSCAR","CM","postanestésica[FW(POS) CM(OSCAR)]","se[NN(POS) CM(OSCAR)]",1,1,0,"postanestésica","se","Testing the protective efficiency of personal respiratory protection devices in radiologically contaminated environments"
"Row217","POS (#1)","NN","postanestésica[FW(POS) CM(OSCAR)]","se[NN(POS) CM(OSCAR)]",1,1,0,"postanestésica","se","Testing the protective efficiency of personal respiratory protection devices in radiologically contaminated environments"
"Row217","OSCAR (#1)","CM","postanestésica[FW(POS) CM(OSCAR)]","se[NN(POS) CM(OSCAR)]",1,1,0,"postanestésica","se","Testing the protective efficiency of personal respiratory protection devices in radiologically contaminated environments"
"Row218","POS","NNP","La[NNP(POS) CM(OSCAR)]","día[VBD(POS) CM(OSCAR)]",1,1,0,"La","día","Testing the protective efficiency of personal respiratory protection devices in radiologically contaminated environments"
"Row218","OSCAR","CM","La[NNP(POS) CM(OSCAR)]","día[VBD(POS) CM(OSCAR)]",1,1,0,"La","día","Testing the protective efficiency of personal respiratory protection devices in radiologically contaminated environments"
"Row218","POS (#1)","VBD","La[NNP(POS) CM(OSCAR)]","día[VBD(POS) CM(OSCAR)]",1,1,0,"La","día","Testing the protective efficiency of personal respiratory protection devices in radiologically contaminated environments"
"Row218","OSCAR (#1)","CM","La[NNP(POS) CM(OSCAR)]","día[VBD(POS) CM(OSCAR)]",1,1,0,"La","día","Testing the protective efficiency of personal respiratory protection devices in radiologically contaminated environments"
